MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.4154388000,-121.9128544000,-23.045109929067337,26.391178,0.1,344.80627,1694127405443,,,,
Fix,GT,37.4156678000,-121.9129322000,-23.10911047832718,26.311478,0.1,344.87787,1694127406443,,,,
Fix,GT,37.4158960000,-121.9130097000,-23.209421131183717,26.22171,0.1,344.90845,1694127407443,,,,
Fix,GT,37.4161233000,-121.9130864000,-23.35759200554037,26.121292,0.1,345.06274,1694127408443,,,,
Fix,GT,37.4163497000,-121.9131621000,-23.543361725724935,25.97964,0.1,345.06982,1694127409443,,,,
Fix,GT,37.4165749000,-121.9132384000,-23.576924244511247,25.820343,0.1,344.6812,1694127410443,,,,
Fix,GT,37.4167988000,-121.9133158000,-23.60130218731024,25.7376,0.1,344.64124,1694127411443,,,,
Fix,GT,37.4170229000,-121.9133922000,-23.419494813997517,25.679203,0.1,344.7753,1694127412443,,,,
Fix,GT,37.4172461000,-121.9134682000,-23.37605094909668,25.62976,0.1,344.81195,1694127413443,,,,
Fix,GT,37.4174688000,-121.9135438000,-23.388362564744455,25.57254,0.1,344.85965,1694127414443,,,,
Fix,GT,37.4176909000,-121.9136193000,-23.39792515778396,25.492926,0.1,344.73972,1694127415443,,,,
Fix,GT,37.4179120000,-121.9136955000,-23.414487159174882,25.399006,0.1,344.60373,1694127416443,,,,
Fix,GT,37.4181327000,-121.9137705000,-23.452983777087866,25.3539,0.1,344.944,1694127417443,,,,
Fix,GT,37.4183530000,-121.9138446000,-23.453049914447945,25.279907,0.1,344.96527,1694127418443,,,,
Fix,GT,37.4185728000,-121.9139190000,-23.470109820916377,25.284502,0.1,344.8073,1694127419443,,,,
Fix,GT,37.4187929000,-121.9139943000,-23.476051330566406,25.340666,0.1,344.69446,1694127420443,,,,
Fix,GT,37.4190134000,-121.9140696000,-23.481613142475908,25.390045,0.1,344.75754,1694127421443,,,,
Fix,GT,37.4192343000,-121.9141451000,-23.48836154156743,25.434547,0.1,344.7791,1694127422443,,,,
Fix,GT,37.4194557000,-121.9142202000,-23.498799268379344,25.476494,0.1,344.86212,1694127423443,,,,
Fix,GT,37.4196775000,-121.9142953000,-23.493362100453226,25.544758,0.1,344.8743,1694127424443,,,,
Fix,GT,37.4199002000,-121.9143706000,-23.501487047149396,25.662035,0.1,344.86157,1694127425443,,,,
Fix,GT,37.4201241000,-121.9144464000,-23.509236992748242,25.82314,0.1,344.87985,1694127426443,,,,
Fix,GT,37.4203495000,-121.9145229000,-23.515925184669584,26.001236,0.1,344.77637,1694127427443,,,,
Fix,GT,37.4205763000,-121.9146003000,-23.53061293069959,26.171085,0.1,344.74326,1694127428443,,,,
Fix,GT,37.4208045000,-121.9146785000,-23.534176917211653,26.34571,0.1,344.65524,1694127429443,,,,
Fix,GT,37.4210343000,-121.9147577000,-23.544236135572987,26.559982,0.1,344.6377,1694127430443,,,,
Fix,GT,37.4212661000,-121.9148371000,-23.581235717040727,26.780563,0.1,344.81012,1694127431443,,,,
Fix,GT,37.4214999000,-121.9149165000,-23.638672793792693,26.985561,0.1,344.8399,1694127432443,,,,
Fix,GT,37.4217352000,-121.9149964000,-23.649924186451358,27.118015,0.1,344.82037,1694127433443,,,,
Fix,GT,37.4219718000,-121.9150769000,-23.669799492256516,27.297638,0.1,344.82953,1694127434443,,,,
Fix,GT,37.4222099000,-121.9151580000,-23.70936099797393,27.492329,0.1,344.78793,1694127435443,,,,
Fix,GT,37.4224499000,-121.9152393000,-23.75679867948611,27.67032,0.1,344.92154,1694127436443,,,,
Fix,GT,37.4226912000,-121.9153208000,-23.784108971907926,27.794773,0.1,344.86075,1694127437443,,,,
Fix,GT,37.4229333000,-121.9154034000,-23.832798892393953,27.889322,0.1,344.65277,1694127438443,,,,
Fix,GT,37.4231759000,-121.9154873000,-23.890858439594012,27.972431,0.1,344.55194,1694127439443,,,,
Fix,GT,37.4234191000,-121.9155712000,-23.934302395924647,28.000168,0.1,344.6311,1694127440443,,,,
Fix,GT,37.4236626000,-121.9156545000,-23.995798998728674,28.023827,0.1,344.8125,1694127441443,,,,
Fix,GT,37.4239063000,-121.9157368000,-24.05667289030339,28.005037,0.1,345.05176,1694127442443,,,,
Fix,GT,37.4241500000,-121.9158185000,-24.162605840260426,27.978828,0.1,344.91528,1694127443443,,,,
Fix,GT,37.4243931000,-121.9159011000,-24.27673298198374,27.936861,0.1,344.82642,1694127444443,,,,
Fix,GT,37.4246358000,-121.9159833000,-24.383479923482582,27.882778,0.1,344.86316,1694127445443,,,,
Fix,GT,37.4248781000,-121.9160657000,-24.503672661688086,27.828262,0.1,344.82782,1694127446443,,,,
Fix,GT,37.4251198000,-121.9161479000,-24.526983971055756,27.77924,0.1,344.7707,1694127447443,,,,
Fix,GT,37.4253612000,-121.9162304000,-24.62229505323876,27.733639,0.1,344.74756,1694127448443,,,,
Fix,GT,37.4256014000,-121.9163128000,-24.702984466244175,27.508045,0.1,344.71347,1694127449443,,,,
Fix,GT,37.4258393000,-121.9163941000,-24.747243150621784,27.190125,0.1,344.81003,1694127450443,,,,
Fix,GT,37.4260740000,-121.9164739000,-24.70124288833,26.79884,0.1,344.9159,1694127451443,,,,
Fix,GT,37.4263053000,-121.9165527000,-24.67047938403209,26.42324,0.1,344.84988,1694127452443,,,,
Fix,GT,37.4265332000,-121.9166315000,-24.829294946359482,26.088497,0.1,344.5714,1694127453443,,,,
Fix,GT,37.4267582000,-121.9167103000,-24.870679231547456,25.725306,0.1,344.20715,1694127454443,,,,
Fix,GT,37.4269792000,-121.9167917000,-24.894857391832716,25.3598,0.1,342.8983,1694127455443,,,,
Fix,GT,37.4271952000,-121.9168801000,-24.983731898319093,25.033052,0.1,341.1258,1694127456443,,,,
Fix,GT,37.4274063000,-121.9169743000,-25.07416884317854,24.72358,0.1,339.92093,1694127457443,,,,
Fix,GT,37.4276138000,-121.9170718000,-25.262723381449234,24.518356,0.1,339.10443,1694127458443,,,,
Fix,GT,37.4278192000,-121.9171719000,-25.509160454965354,24.408024,0.1,338.59653,1694127459443,,,,
Fix,GT,37.4280230000,-121.9172731000,-25.734791385610265,24.32167,0.1,338.40872,1694127460443,,,,
Fix,GT,37.4282266000,-121.9173740000,-25.968857530981495,24.313904,0.1,338.4315,1694127461443,,,,
Fix,GT,37.4284301000,-121.9174747000,-26.113288239535905,24.270365,0.1,338.61307,1694127462443,,,,
Fix,GT,37.4286336000,-121.9175736000,-26.274856503604553,24.225273,0.1,339.15216,1694127463443,,,,
Fix,GT,37.4288379000,-121.9176688000,-26.37467283873832,24.141495,0.1,340.19705,1694127464443,,,,
Fix,GT,37.4290435000,-121.9177581000,-26.2928640787851,24.068863,0.1,341.4843,1694127465443,,,,
Fix,GT,37.4292497000,-121.9178416000,-26.315923762986472,23.999287,0.1,342.56192,1694127466443,,,,
Fix,GT,37.4294562000,-121.9179207000,-26.32361410914109,23.934547,0.1,343.4385,1694127467443,,,,
Fix,GT,37.4296631000,-121.9179959000,-26.265116167191024,23.85991,0.1,344.33466,1694127468443,,,,
Fix,GT,37.4298701000,-121.9180660000,-26.171554714886497,23.72945,0.1,345.50018,1694127469443,,,,
Fix,GT,37.4300772000,-121.9181304000,-26.11267972837618,23.664036,0.1,346.52588,1694127470443,,,,
Fix,GT,37.4302846000,-121.9181907000,-26.018679090455976,23.588161,0.1,347.43765,1694127471443,,,,
Fix,GT,37.4304920000,-121.9182468000,-25.9126808721893,23.518108,0.1,348.17117,1694127472443,,,,
Fix,GT,37.4306996000,-121.9182988000,-25.821865264376584,23.486814,0.1,349.31876,1694127473443,,,,
Fix,GT,37.4309077000,-121.9183453000,-25.767992178783516,23.429125,0.1,350.43796,1694127474443,,,,
Fix,GT,37.4311159000,-121.9183869000,-25.73836146020585,23.378574,0.1,351.48135,1694127475443,,,,
Fix,GT,37.4313239000,-121.9184238000,-25.717176413859306,23.228283,0.1,352.3269,1694127476443,,,,
Fix,GT,37.4315307000,-121.9184573000,-25.718361770091974,23.046753,0.1,352.92398,1694127477443,,,,
Fix,GT,37.4317362000,-121.9184885000,-25.73073872447162,22.911066,0.1,353.1666,1694127478443,,,,
Fix,GT,37.4319407000,-121.9185192000,-25.778924197587287,22.819757,0.1,353.28357,1694127479443,,,,
Fix,GT,37.4321446000,-121.9185490000,-25.790739328473705,22.728546,0.1,353.32693,1694127480443,,,,
Fix,GT,37.4323479000,-121.9185789000,-25.841984434862866,22.755932,0.1,353.27402,1694127481443,,,,
Fix,GT,37.4325524000,-121.9186091000,-25.901361564305546,22.981298,0.1,353.39923,1694127482443,,,,
Fix,GT,37.4327597000,-121.9186388000,-25.95492371485659,23.37252,0.1,353.55313,1694127483443,,,,
Fix,GT,37.4329690000,-121.9186684000,-25.99810966546761,23.294838,0.1,353.48138,1694127484443,,,,
Fix,GT,37.4331762000,-121.9186992000,-26.07536290088325,22.993305,0.1,353.09174,1694127485443,,,,
Fix,GT,37.4333808000,-121.9187308000,-26.133362633964964,22.790203,0.1,353.0016,1694127486443,,,,
Fix,GT,37.4335839000,-121.9187614000,-26.18010965527668,22.626886,0.1,353.23825,1694127487443,,,,
Fix,GT,37.4337857000,-121.9187913000,-26.237673426418723,22.478409,0.1,353.28992,1694127488443,,,,
Fix,GT,37.4339860000,-121.9188208000,-26.26036237376968,22.260212,0.1,353.2781,1694127489443,,,,
Fix,GT,37.4341842000,-121.9188501000,-26.309111279056253,22.073174,0.1,353.1851,1694127490443,,,,
Fix,GT,37.4343812000,-121.9188803000,-26.376923755617156,21.979801,0.1,352.92026,1694127491443,,,,
Fix,GT,37.4345773000,-121.9189107000,-26.44179814495169,21.872036,0.1,353.01083,1694127492443,,,,
Fix,GT,37.4347724000,-121.9189413000,-26.474110295490163,21.789768,0.1,352.70724,1694127493443,,,,
Fix,GT,37.4349671000,-121.9189725000,-26.515487684981053,21.789621,0.1,352.75888,1694127494443,,,,
Fix,GT,37.4351618000,-121.9190032000,-26.544613661394067,21.786888,0.1,352.89526,1694127495443,,,,
Fix,GT,37.4353567000,-121.9190341000,-26.55161363096596,21.821388,0.1,352.72263,1694127496443,,,,
Fix,GT,37.4355519000,-121.9190657000,-26.58423676939219,21.864014,0.1,352.5601,1694127497443,,,,
Fix,GT,37.4357474000,-121.9190980000,-26.63379949153955,21.901752,0.1,352.4686,1694127498443,,,,
Fix,GT,37.4359434000,-121.9191305000,-26.65648735973059,21.977108,0.1,352.52625,1694127499443,,,,
Fix,GT,37.4361402000,-121.9191628000,-26.69110968129104,22.08294,0.1,352.61935,1694127500443,,,,
Fix,GT,37.4363380000,-121.9191947000,-26.719050564794202,22.179659,0.1,352.68066,1694127501443,,,,
Fix,GT,37.4365367000,-121.9192275000,-26.763361059991496,22.292797,0.1,352.31177,1694127502443,,,,
Fix,GT,37.4367360000,-121.9192626000,-26.834546129760838,22.35918,0.1,351.75168,1694127503443,,,,
Fix,GT,37.4369350000,-121.9193000000,-26.883671769408124,22.316315,0.1,351.4014,1694127504443,,,,
Fix,GT,37.4371336000,-121.9193381000,-26.898361286995964,22.261227,0.1,351.20288,1694127505443,,,,
Fix,GT,37.4373311000,-121.9193771000,-26.923176852241,22.096931,0.1,351.0559,1694127506443,,,,
Fix,GT,37.4375266000,-121.9194158000,-26.913613422601543,21.851423,0.1,351.19745,1694127507443,,,,
Fix,GT,37.4377204000,-121.9194537000,-26.937487499327744,21.680275,0.1,351.1193,1694127508443,,,,
Fix,GT,37.4379125000,-121.9194915000,-26.955361298441858,21.50991,0.1,351.13718,1694127509443,,,,
Fix,GT,37.4381034000,-121.9195287000,-26.96148766765191,21.348711,0.1,351.26297,1694127510443,,,,
Fix,GT,37.4382928000,-121.9195647000,-26.99167238342784,21.174421,0.1,351.51248,1694127511443,,,,
Fix,GT,37.4384808000,-121.9196000000,-27.026361548303214,21.019009,0.1,351.49103,1694127512443,,,,
Fix,GT,37.4386674000,-121.9196355000,-27.025361802311522,20.893772,0.1,351.28192,1694127513443,,,,
Fix,GT,37.4388530000,-121.9196720000,-26.993739995719125,20.785696,0.1,350.92313,1694127514443,,,,
Fix,GT,37.4390370000,-121.9197091000,-26.986177376433375,20.579494,0.1,350.9647,1694127515443,,,,
Fix,GT,37.4392190000,-121.9197448000,-26.94237048824266,20.275846,0.1,351.25848,1694127516443,,,,
Fix,GT,37.4393980000,-121.9197795000,-26.85342880707998,19.939661,0.1,351.11963,1694127517443,,,,
Fix,GT,37.4395739000,-121.9198146000,-26.792117294964896,19.591003,0.1,350.968,1694127518443,,,,
Fix,GT,37.4397467000,-121.9198490000,-26.732865349267513,19.250946,0.1,351.12164,1694127519443,,,,
Fix,GT,37.4399167000,-121.9198822000,-26.706301723824936,18.942533,0.1,351.25433,1694127520443,,,,
Fix,GT,37.4400840000,-121.9199145000,-26.688302868652954,18.6354,0.1,351.25546,1694127521443,,,,
Fix,GT,37.4402487000,-121.9199467000,-26.68792510451982,18.374975,0.1,351.15475,1694127522443,,,,
Fix,GT,37.4404110000,-121.9199784000,-26.710486592213158,18.065592,0.1,351.21838,1694127523443,,,,
Fix,GT,37.4405709000,-121.9200095000,-26.750798197401082,17.86058,0.1,351.08133,1694127524443,,,,
Fix,GT,37.4407292000,-121.9200414000,-26.816798183811102,17.7308,0.1,350.7963,1694127525443,,,,
Fix,GT,37.4408866000,-121.9200737000,-26.880421516791557,17.67434,0.1,350.70645,1694127526443,,,,
Fix,GT,37.4410438000,-121.9201059000,-26.962983260187627,17.682522,0.1,350.81485,1694127527443,,,,
Fix,GT,37.4412012000,-121.9201381000,-27.073858859418692,17.734386,0.1,350.7402,1694127528443,,,,
Fix,GT,37.4413588000,-121.9201710000,-27.185110838458343,17.699955,0.1,350.42383,1694127529443,,,,
Fix,GT,37.4415153000,-121.9202051000,-27.255362467529494,17.56726,0.1,350.0708,1694127530443,,,,
Fix,GT,37.4416707000,-121.9202392000,-27.33011049218362,17.451939,0.1,350.13602,1694127531443,,,,
Fix,GT,37.4418253000,-121.9202727000,-27.40754778566412,17.382898,0.1,350.30756,1694127532443,,,,
Fix,GT,37.4419795000,-121.9203058000,-27.46954724767079,17.351877,0.1,350.379,1694127533443,,,,
Fix,GT,37.4421337000,-121.9203388000,-27.516924793356793,17.363966,0.1,350.29504,1694127534443,,,,
Fix,GT,37.4422881000,-121.9203723000,-27.54336092840896,17.41769,0.1,350.18887,1694127535443,,,,
Fix,GT,37.4424431000,-121.9204055000,-27.57679843534106,17.515892,0.1,350.34766,1694127536443,,,,
Fix,GT,37.4425991000,-121.9204391000,-27.590486567633377,17.610893,0.1,350.22055,1694127537443,,,,
Fix,GT,37.4427560000,-121.9204735000,-27.59348764972799,17.732925,0.1,349.96063,1694127538443,,,,
Fix,GT,37.4429138000,-121.9205091000,-27.58548739630669,17.874498,0.1,349.73373,1694127539443,,,,
Fix,GT,37.4430732000,-121.9205450000,-27.579487711598745,18.069284,0.1,349.97293,1694127540443,,,,
Fix,GT,37.4432344000,-121.9205806000,-27.585924223210213,18.25512,0.1,350.07898,1694127541443,,,,
Fix,GT,37.4433972000,-121.9206156000,-27.577488799519926,18.429281,0.1,350.34055,1694127542443,,,,
Fix,GT,37.4435617000,-121.9206507000,-27.57679927156488,18.6138,0.1,350.34946,1694127543443,,,,
Fix,GT,37.4437278000,-121.9206864000,-27.590048921404787,18.785187,0.1,350.30618,1694127544443,,,,
Fix,GT,37.4438954000,-121.9207224000,-27.596487901604746,18.969227,0.1,350.2675,1694127545443,,,,
Fix,GT,37.4440650000,-121.9207588000,-27.593361015829373,19.219625,0.1,350.3093,1694127546443,,,,
Fix,GT,37.4442369000,-121.9207955000,-27.598050248680977,19.477465,0.1,350.34335,1694127547443,,,,
Fix,GT,37.4444109000,-121.9208323000,-27.613361475858255,19.72408,0.1,350.5791,1694127548443,,,,
Fix,GT,37.4445874000,-121.9208687000,-27.621798539289557,19.971222,0.1,350.7097,1694127549443,,,,
Fix,GT,37.4447663000,-121.9209053000,-27.631176172194046,20.238766,0.1,350.7524,1694127550443,,,,
Fix,GT,37.4449475000,-121.9209423000,-27.6161765314273,20.522057,0.1,350.7716,1694127551443,,,,
Fix,GT,37.4451312000,-121.9209802000,-27.61017683437001,20.817463,0.1,350.53857,1694127552443,,,,
Fix,GT,37.4453174000,-121.9210193000,-27.605555339113153,21.08977,0.1,350.5505,1694127553443,,,,
Fix,GT,37.4455061000,-121.9210582000,-27.590177447347287,21.351925,0.1,350.82007,1694127554443,,,,
Fix,GT,37.4456970000,-121.9210968000,-27.579176122481556,21.573196,0.1,350.7829,1694127555443,,,,
Fix,GT,37.4458897000,-121.9211362000,-27.583991143807793,21.74803,0.1,350.71884,1694127556443,,,,
Fix,GT,37.4460837000,-121.9211763000,-27.537176872013617,21.903223,0.1,350.5579,1694127557443,,,,
Fix,GT,37.4462792000,-121.9212176000,-27.53461368834587,22.08913,0.1,350.44492,1694127558443,,,,
Fix,GT,37.4464764000,-121.9212590000,-27.562049865722656,22.28497,0.1,350.51218,1694127559443,,,,
Fix,GT,37.4466751000,-121.9213005000,-27.559798288948286,22.441204,0.1,350.59546,1694127560443,,,,
Fix,GT,37.4468751000,-121.9213421000,-27.597049713134766,22.54169,0.1,350.56216,1694127561443,,,,
Fix,GT,37.4470756000,-121.9213836000,-27.581806966965132,22.537697,0.1,350.70343,1694127562443,,,,
Fix,GT,37.4472758000,-121.9214246000,-27.551487833739486,22.51192,0.1,350.76575,1694127563443,,,,
Fix,GT,37.4474760000,-121.9214655000,-27.5429915690886,22.503963,0.1,350.73898,1694127564443,,,,
Fix,GT,37.4476762000,-121.9215062000,-27.509924857982014,22.530533,0.1,351.00256,1694127565443,,,,
Fix,GT,37.4478770000,-121.9215456000,-27.513236971742288,22.595505,0.1,351.15955,1694127566443,,,,
Fix,GT,37.4480785000,-121.9215849000,-27.49273966013652,22.661152,0.1,351.2173,1694127567443,,,,
Fix,GT,37.4482808000,-121.9216239000,-27.46748738145652,22.788311,0.1,351.24835,1694127568443,,,,
Fix,GT,37.4484845000,-121.9216635000,-27.472302369708245,22.972439,0.1,351.20624,1694127569443,,,,
Fix,GT,37.4486900000,-121.9217034000,-27.503235933545284,23.188976,0.1,351.22415,1694127570443,,,,
Fix,GT,37.4488974000,-121.9217437000,-27.522799563770718,23.40284,0.1,351.14893,1694127571443,,,,
Fix,GT,37.4491067000,-121.9217850000,-27.55892465234922,23.601381,0.1,351.02368,1694127572443,,,,
Fix,GT,37.4493175000,-121.9218269000,-27.553051816017955,23.770618,0.1,350.97122,1694127573443,,,,
Fix,GT,37.4495296000,-121.9218691000,-27.56505012512207,23.898998,0.1,351.06125,1694127574443,,,,
Fix,GT,37.4497428000,-121.9219110000,-27.55092440210956,24.00409,0.1,351.12598,1694127575443,,,,
Fix,GT,37.4499568000,-121.9219529000,-27.548488415290024,24.063442,0.1,351.11172,1694127576443,,,,
Fix,GT,37.4501710000,-121.9219954000,-27.54099152888699,24.049393,0.1,351.04474,1694127577443,,,,
Fix,GT,37.4503847000,-121.9220375000,-27.445116070242136,23.98115,0.1,351.06412,1694127578443,,,,
Fix,GT,37.4505980000,-121.9220799000,-27.376175895318966,23.976238,0.1,350.95468,1694127579443,,,,
Fix,GT,37.4508117000,-121.9221225000,-27.324679205514713,24.052628,0.1,350.9775,1694127580443,,,,
Fix,GT,37.4510262000,-121.9221652000,-27.28411650442922,24.138363,0.1,350.99252,1694127581443,,,,
Fix,GT,37.4512412000,-121.9222078000,-27.162930358769984,24.189613,0.1,351.08813,1694127582443,,,,
Fix,GT,37.4514567000,-121.9222502000,-26.999309174015934,24.226372,0.1,351.08466,1694127583443,,,,
Fix,GT,37.4516723000,-121.9222927000,-26.756997522507163,24.23204,0.1,351.0109,1694127584443,,,,
Fix,GT,37.4518880000,-121.9223358000,-26.52474565616859,24.25229,0.1,350.956,1694127585443,,,,
Fix,GT,37.4521040000,-121.9223788000,-26.345996585401622,24.27977,0.1,351.03323,1694127586443,,,,
Fix,GT,37.4523202000,-121.9224216000,-26.183740394047334,24.321424,0.1,351.0531,1694127587443,,,,
Fix,GT,37.4525373000,-121.9224647000,-26.193746991433443,24.431652,0.1,350.92914,1694127588443,,,,
Fix,GT,37.4527547000,-121.9225087000,-26.098488688671466,24.467117,0.1,350.77002,1694127589443,,,,
Fix,GT,37.4529725000,-121.9225522000,-26.099051299662904,24.474758,0.1,351.04456,1694127590443,,,,
Fix,GT,37.4531903000,-121.9225948000,-26.058612765916223,24.461948,0.1,351.32205,1694127591443,,,,
Fix,GT,37.4534081000,-121.9226365000,-25.9815530328392,24.429138,0.1,351.29114,1694127592443,,,,
Fix,GT,37.4536253000,-121.9226783000,-25.944752030158213,24.322163,0.1,351.14984,1694127593443,,,,
Fix,GT,37.4538408000,-121.9227213000,-26.067177478391727,24.115131,0.1,350.9736,1694127594443,,,,
Fix,GT,37.4540545000,-121.9227632000,-26.211739483107294,23.855867,0.1,351.07056,1694127595443,,,,
Fix,GT,37.4542653000,-121.9228050000,-26.341353992516815,23.54282,0.1,351.01245,1694127596443,,,,
Fix,GT,37.4544733000,-121.9228460000,-26.548043606446072,23.15385,0.1,351.11023,1694127597443,,,,
Fix,GT,37.4546776000,-121.9228857000,-26.75822804567906,22.731377,0.1,351.25473,1694127598443,,,,
Fix,GT,37.4548777000,-121.9229246000,-26.965665620056143,22.21048,0.1,351.13852,1694127599443,,,,
Fix,GT,37.4550731000,-121.9229631000,-27.24516193772422,21.710539,0.1,351.02408,1694127600443,,,,
Fix,GT,37.4552640000,-121.9230011000,-27.54472704918453,21.179237,0.1,350.92627,1694127601443,,,,
Fix,GT,37.4554502000,-121.9230386000,-27.84734821415327,20.686121,0.1,350.90244,1694127602443,,,,
Fix,GT,37.4556323000,-121.9230744000,-28.138415867192805,20.251625,0.1,351.16977,1694127603443,,,,
Fix,GT,37.4558106000,-121.9231096000,-28.390355687753527,19.78122,0.1,351.07132,1694127604443,,,,
Fix,GT,37.4559841000,-121.9231434000,-28.529672756337504,19.19962,0.1,351.29922,1694127605443,,,,
Fix,GT,37.4561525000,-121.9231761000,-28.587673322343335,18.611086,0.1,351.2283,1694127606443,,,,
Fix,GT,37.4563152000,-121.9232082000,-28.61130224478154,17.930477,0.1,350.99997,1694127607443,,,,
Fix,GT,37.4564715000,-121.9232397000,-28.587991513537645,17.253183,0.1,350.9615,1694127608443,,,,
Fix,GT,37.4566223000,-121.9232699000,-28.54948813085639,16.641197,0.1,350.95282,1694127609443,,,,
Fix,GT,37.4567677000,-121.9232996000,-28.54104995727539,16.008883,0.1,350.84753,1694127610443,,,,
Fix,GT,37.4569071000,-121.9233285000,-28.50761492179123,15.383471,0.1,350.62592,1694127611443,,,,
Fix,GT,37.4570413000,-121.9233569000,-28.54811011184671,14.874801,0.1,350.39752,1694127612443,,,,
Fix,GT,37.4571716000,-121.9233860000,-28.547925003432965,14.518197,0.1,349.76898,1694127613443,,,,
Fix,GT,37.4572988000,-121.9234161000,-28.5824871705654,14.208406,0.1,349.23138,1694127614443,,,,
Fix,GT,37.4574233000,-121.9234469000,-28.597864902269293,13.984396,0.1,348.6071,1694127615443,,,,
Fix,GT,37.4575459000,-121.9234792000,-28.615672360592214,13.837717,0.1,348.06003,1694127616443,,,,
Fix,GT,37.4576674000,-121.9235123000,-28.64479851856703,13.782265,0.1,347.64227,1694127617443,,,,
Fix,GT,37.4577884000,-121.9235471000,-28.663984646010476,13.776424,0.1,346.94977,1694127618443,,,,
Fix,GT,37.4579092000,-121.9235835000,-28.687426512572586,13.793234,0.1,346.38055,1694127619443,,,,
Fix,GT,37.4580300000,-121.9236214000,-28.716924798940454,13.843921,0.1,345.8028,1694127620443,,,,
Fix,GT,37.4581507000,-121.9236608000,-28.678427638414576,13.827543,0.1,345.32623,1694127621443,,,,
Fix,GT,37.4582709000,-121.9237016000,-28.66499029989626,13.82444,0.1,344.77295,1694127622443,,,,
Fix,GT,37.4583910000,-121.9237434000,-28.63323602483547,13.858101,0.1,344.45068,1694127623443,,,,
Fix,GT,37.4585115000,-121.9237868000,-28.647300672261736,13.960072,0.1,343.8326,1694127624443,,,,
Fix,GT,37.4586325000,-121.9238319000,-28.64204893582911,14.060361,0.1,343.44293,1694127625443,,,,
Fix,GT,37.4587538000,-121.9238784000,-28.665487356947324,14.0447235,0.1,342.81143,1694127626443,,,,
Fix,GT,37.4588733000,-121.9239261000,-28.670923347855933,13.701521,0.1,342.2032,1694127627443,,,,
Fix,GT,37.4589882000,-121.9239735000,-28.68992521002599,13.1889305,0.1,341.86197,1694127628443,,,,
Fix,GT,37.4590990000,-121.9240196000,-28.678866185268646,12.714848,0.1,341.5806,1694127629443,,,,
Fix,GT,37.4592059000,-121.9240653000,-28.681613853349518,12.357098,0.1,341.03036,1694127630443,,,,
Fix,GT,37.4593097000,-121.9241116000,-28.646865519659514,12.103843,0.1,340.25958,1694127631443,,,,
Fix,GT,37.4594120000,-121.9241587000,-28.6221770045791,12.120868,0.1,339.7414,1694127632443,,,,
Fix,GT,37.4595149000,-121.9242069000,-28.650859288703714,12.256866,0.1,339.46695,1694127633443,,,,
Fix,GT,37.4596183000,-121.9242564000,-28.731671612556852,12.325462,0.1,339.2135,1694127634443,,,,
Fix,GT,37.4597221000,-121.9243065000,-28.779362794265978,12.340847,0.1,338.89252,1694127635443,,,,
Fix,GT,37.4598260000,-121.9243573000,-28.846673317281102,12.419052,0.1,338.68265,1694127636443,,,,
Fix,GT,37.4599306000,-121.9244090000,-28.909857312211784,12.534466,0.1,338.4508,1694127637443,,,,
Fix,GT,37.4600361000,-121.9244613000,-28.997547482725622,12.613359,0.1,338.55362,1694127638443,,,,
Fix,GT,37.4601417000,-121.9245135000,-29.057049838988462,12.563393,0.1,338.50214,1694127639443,,,,
Fix,GT,37.4602466000,-121.9245654000,-29.119361020996507,12.491147,0.1,338.60458,1694127640443,,,,
Fix,GT,37.4603510000,-121.9246164000,-29.209295666036724,12.356523,0.1,338.75403,1694127641443,,,,
Fix,GT,37.4604524000,-121.9246658000,-29.28336336092758,11.633767,0.1,338.80762,1694127642443,,,,
Fix,GT,37.4605455000,-121.9247111000,-29.35610901893267,10.531967,0.1,338.70966,1694127643443,,,,
Fix,GT,37.4606297000,-121.9247526000,-29.38748748539183,9.558648,0.1,338.36896,1694127644443,,,,
Fix,GT,37.4607062000,-121.9247907000,-29.40205089455992,8.749382,0.1,338.35904,1694127645443,,,,
Fix,GT,37.4607766000,-121.9248256000,-29.410489079787396,8.133586,0.1,338.4084,1694127646443,,,,
Fix,GT,37.4608431000,-121.9248587000,-29.416488525471948,7.7460413,0.1,338.45764,1694127647443,,,,
Fix,GT,37.4609066000,-121.9248899000,-29.41792503162651,7.357291,0.1,338.56204,1694127648443,,,,
Fix,GT,37.4609666000,-121.9249193000,-29.4171770919246,6.9439797,0.1,338.68552,1694127649443,,,,
Fix,GT,37.4610232000,-121.9249474000,-29.411177405931596,6.5839095,0.1,338.4045,1694127650443,,,,
Fix,GT,37.4610769000,-121.9249740000,-29.394051474155503,6.2425547,0.1,338.30347,1694127651443,,,,
Fix,GT,37.4611284000,-121.9249999000,-29.40248858788044,6.104019,0.1,338.17468,1694127652443,,,,
Fix,GT,37.4611798000,-121.9250257000,-29.38873859835951,6.228799,0.1,338.08432,1694127653443,,,,
Fix,GT,37.4612331000,-121.9250528000,-29.382613182621697,6.530305,0.1,338.03445,1694127654443,,,,
Fix,GT,37.4612888000,-121.9250808000,-29.37073982350455,6.7669272,0.1,338.1332,1694127655443,,,,
Fix,GT,37.4613454000,-121.9251090000,-29.338176571288386,6.6958437,0.1,338.47565,1694127656443,,,,
