MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.3908321000,-122.0686974000,3.8750500975962723,25.253136,0.1,184.48691,1595025298441,,,,
Fix,GT,37.3906055000,-122.0687201000,3.481461792314235,25.177425,0.1,184.36,1595025299441,,,,
Fix,GT,37.3903792000,-122.0687419000,3.22776587997177,25.232758,0.1,184.17166,1595025300441,,,,
Fix,GT,37.3901515000,-122.0687619000,2.9804617085458602,25.431465,0.1,183.69989,1595025301441,,,,
Fix,GT,37.3899223000,-122.0687808000,2.6830927028777865,25.498512,0.1,183.8284,1595025302441,,,,
Fix,GT,37.3896933000,-122.0688012000,2.2132013572852074,25.44928,0.1,184.07288,1595025303441,,,,
Fix,GT,37.3894650000,-122.0688223000,1.7730925261440404,25.35226,0.1,184.2366,1595025304441,,,,
Fix,GT,37.3892367000,-122.0688436000,1.3134191709498069,25.527184,0.1,184.24449,1595025305441,,,,
Fix,GT,37.3890054000,-122.0688633000,0.7168760055168022,25.944002,0.1,183.3763,1595025306441,,,,
Fix,GT,37.3887705000,-122.0688770000,0.07474451374297253,26.18485,0.1,181.95624,1595025307441,,,,
Fix,GT,37.3885345000,-122.0688824000,-0.36832055900521254,26.202923,0.1,180.02232,1595025308441,,,,
Fix,GT,37.3882982000,-122.0688780000,-0.6791253900405465,26.208141,0.1,178.26656,1595025309441,,,,
Fix,GT,37.3880628000,-122.0688651000,-0.8603431648683877,26.04731,0.1,176.68875,1595025310441,,,,
Fix,GT,37.3878297000,-122.0688449000,-0.9328650875067055,25.812223,0.1,175.4259,1595025311441,,,,
Fix,GT,37.3875985000,-122.0688199000,-0.920495934466139,25.774757,0.1,174.69926,1595025312441,,,,
Fix,GT,37.3873663000,-122.0687931000,-0.7660616097094248,26.010225,0.1,174.70982,1595025313441,,,,
Fix,GT,37.3871308000,-122.0687670000,-0.38732331003065035,26.50362,0.1,174.92448,1595025314441,,,,
Fix,GT,37.3868910000,-122.0687412000,0.19039383294639478,26.830019,0.1,174.9993,1595025315441,,,,
Fix,GT,37.3866513000,-122.0687153000,0.7791548340635757,26.499573,0.1,174.8715,1595025316441,,,,
Fix,GT,37.3864156000,-122.0686889000,1.358567678280565,26.0123,0.1,174.72226,1595025317441,,,,
Fix,GT,37.3861844000,-122.0686625000,1.926741754602233,25.5072,0.1,174.69066,1595025318441,,,,
Fix,GT,37.3859577000,-122.0686368000,2.494915755803639,25.010843,0.1,174.76128,1595025319441,,,,
Fix,GT,37.3857354000,-122.0686123000,3.0282637409221422,24.55268,0.1,175.00636,1595025320441,,,,
Fix,GT,37.3855169000,-122.0685892000,3.552676757621427,24.12513,0.1,174.98367,1595025321441,,,,
Fix,GT,37.3853022000,-122.0685660000,4.075328567880661,23.73565,0.1,175.04245,1595025322441,,,,
Fix,GT,37.3850900000,-122.0685439000,4.578263827533647,23.56179,0.1,175.14885,1595025323441,,,,
Fix,GT,37.3848784000,-122.0685213000,5.065437791047543,23.646036,0.1,174.87088,1595025324441,,,,
Fix,GT,37.3846650000,-122.0684964000,5.484546771360783,23.918747,0.1,174.30212,1595025325441,,,,
Fix,GT,37.3844489000,-122.0684697000,5.878764600149211,24.315128,0.1,174.26259,1595025326441,,,,
Fix,GT,37.3842288000,-122.0684431000,6.197395405760375,24.724514,0.1,174.57137,1595025327441,,,,
Fix,GT,37.3840053000,-122.0684169000,6.396720249984938,25.071625,0.1,174.36584,1595025328441,,,,
Fix,GT,37.3837798000,-122.0683899000,6.572916893660292,25.21524,0.1,174.65234,1595025329441,,,,
Fix,GT,37.3835528000,-122.0683643000,6.569504519308353,25.371365,0.1,174.68481,1595025330441,,,,
Fix,GT,37.3833245000,-122.0683374000,6.584135121227121,25.529247,0.1,174.38799,1595025331441,,,,
Fix,GT,37.3830949000,-122.0683103000,6.51848286052423,25.667553,0.1,174.80676,1595025332441,,,,
Fix,GT,37.3828638000,-122.0682851000,6.411288062307406,25.822166,0.1,175.20193,1595025333441,,,,
Fix,GT,37.3826314000,-122.0682613000,6.33024382725884,25.909225,0.1,175.18875,1595025334441,,,,
Fix,GT,37.3823986000,-122.0682368000,6.234417683948664,25.954445,0.1,174.98233,1595025335441,,,,
Fix,GT,37.3821651000,-122.0682119000,6.146070032610865,26.078915,0.1,175.06023,1595025336441,,,,
Fix,GT,37.3819301000,-122.0681865000,6.075004781010875,26.284813,0.1,174.90163,1595025337441,,,,
Fix,GT,37.3816934000,-122.0681602000,6.000960975918815,26.4636,0.1,174.76367,1595025338441,,,,
Fix,GT,37.3814553000,-122.0681331000,5.926896025758339,26.576777,0.1,174.6614,1595025339441,,,,
Fix,GT,37.3812171000,-122.0681057000,5.840656835392082,26.472385,0.1,174.60252,1595025340441,,,,
Fix,GT,37.3809798000,-122.0680786000,5.739830960434745,26.50024,0.1,174.81432,1595025341441,,,,
Fix,GT,37.3807404000,-122.0680524000,5.644830691856214,26.873516,0.1,174.91174,1595025342441,,,,
Fix,GT,37.3804975000,-122.0680253000,5.559961155394234,27.245052,0.1,174.74864,1595025343441,,,,
Fix,GT,37.3802512000,-122.0679986000,5.4434829198727925,27.652458,0.1,175.08704,1595025344441,,,,
Fix,GT,37.3800009000,-122.0679721000,5.357069805749859,28.080212,0.1,175.03291,1595025345441,,,,
Fix,GT,37.3797473000,-122.0679448000,5.262722028567623,28.390907,0.1,174.92516,1595025346441,,,,
Fix,GT,37.3794912000,-122.0679167000,5.172069860586191,28.61993,0.1,174.93665,1595025347441,,,,
Fix,GT,37.3792339000,-122.0678893000,5.05283082528716,28.725346,0.1,175.08586,1595025348441,,,,
Fix,GT,37.3789751000,-122.0678621000,4.9202439085885175,28.925423,0.1,175.06932,1595025349441,,,,
Fix,GT,37.3787145000,-122.0678347000,4.8070698889505366,29.155293,0.1,175.17165,1595025350441,,,,
Fix,GT,37.3784513000,-122.0678085000,4.6997219627700275,29.475628,0.1,175.63522,1595025351441,,,,
Fix,GT,37.3781850000,-122.0677865000,4.753112280550795,29.751743,0.1,176.68727,1595025352441,,,,
Fix,GT,37.3779162000,-122.0677722000,5.142437766449447,29.946346,0.1,178.35829,1595025353441,,,,
Fix,GT,37.3776461000,-122.0677693000,5.683089736453809,30.03079,0.1,180.32959,1595025354441,,,,
Fix,GT,37.3773747000,-122.0677765000,6.24150316794757,30.250729,0.1,182.05875,1595025355441,,,,
Fix,GT,37.3771015000,-122.0677948000,6.7981547624981715,30.480083,0.1,183.90565,1595025356441,,,,
Fix,GT,37.3768273000,-122.0678225000,7.474871883575531,30.585043,0.1,185.16385,1595025357441,,,,
Fix,GT,37.3765529000,-122.0678567000,8.074263241123589,30.6362,0.1,186.0057,1595025358441,,,,
Fix,GT,37.3762784000,-122.0678947000,8.61526385493812,30.682007,0.1,186.1976,1595025359441,,,,
Fix,GT,37.3760032000,-122.0679317000,9.175328998837244,30.707954,0.1,185.9081,1595025360441,,,,
Fix,GT,37.3757282000,-122.0679670000,9.848350353408023,30.646582,0.1,185.62848,1595025361441,,,,
Fix,GT,37.3754539000,-122.0679994000,10.556350229334981,30.515043,0.1,184.98454,1595025362441,,,,
Fix,GT,37.3751802000,-122.0680236000,11.191915704759964,30.307467,0.1,182.80826,1595025363441,,,,
Fix,GT,37.3749087000,-122.0680323000,11.696612126064508,30.020182,0.1,179.80542,1595025364441,,,,
Fix,GT,37.3746387000,-122.0680228000,12.110850646690722,29.925985,0.1,177.00366,1595025365441,,,,
Fix,GT,37.3743697000,-122.0679990000,12.505242834732428,29.93515,0.1,174.73691,1595025366441,,,,
Fix,GT,37.3741015000,-122.0679599000,12.857177231851495,30.009052,0.1,171.81444,1595025367441,,,,
Fix,GT,37.3738344000,-122.0679031000,13.155003703373666,30.113716,0.1,168.86131,1595025368441,,,,
Fix,GT,37.3735688000,-122.0678298000,13.386460139273595,30.234165,0.1,166.24182,1595025369441,,,,
Fix,GT,37.3733053000,-122.0677409000,13.56580850390236,30.330181,0.1,163.39449,1595025370441,,,,
Fix,GT,37.3730449000,-122.0676348000,13.693503750643458,30.455631,0.1,160.38982,1595025371441,,,,
Fix,GT,37.3727880000,-122.0675115000,13.784504733845552,30.590559,0.1,157.68925,1595025372441,,,,
Fix,GT,37.3725345000,-122.0673739000,13.824786894385568,30.702583,0.1,155.5283,1595025373441,,,,
Fix,GT,37.3722833000,-122.0672273000,13.788547863234754,30.817059,0.1,154.42357,1595025374441,,,,
Fix,GT,37.3720323000,-122.0670761000,13.727548009193526,30.996689,0.1,154.06644,1595025375441,,,,
Fix,GT,37.3717801000,-122.0669235000,13.79650400409335,31.153315,0.1,154.19803,1595025376441,,,,
Fix,GT,37.3715266000,-122.0667709000,13.893916752862651,31.255497,0.1,154.12689,1595025377441,,,,
Fix,GT,37.3712739000,-122.0666180000,13.997634271987295,30.98222,0.1,154.11145,1595025378441,,,,
Fix,GT,37.3710235000,-122.0664669000,14.099265966659829,30.748276,0.1,154.21603,1595025379441,,,,
Fix,GT,37.3707742000,-122.0663156000,14.194157115109817,30.772495,0.1,153.84827,1595025380441,,,,
Fix,GT,37.3705246000,-122.0661620000,14.292917376826068,30.95768,0.1,153.62006,1595025381441,,,,
Fix,GT,37.3702736000,-122.0660067000,14.368982468549348,31.190918,0.1,153.60435,1595025382441,,,,
Fix,GT,37.3700207000,-122.0658508000,14.483569878880786,31.37874,0.1,153.78563,1595025383441,,,,
Fix,GT,37.3697655000,-122.0656945000,14.599091133507045,31.649837,0.1,153.91669,1595025384441,,,,
Fix,GT,37.3695077000,-122.0655380000,14.682264783561436,31.927303,0.1,154.14551,1595025385441,,,,
Fix,GT,37.3692479000,-122.0653817000,14.78087302883651,32.027565,0.1,154.33125,1595025386441,,,,
Fix,GT,37.3689875000,-122.0652257000,14.872156209798845,32.023407,0.1,154.29718,1595025387441,,,,
Fix,GT,37.3687275000,-122.0650694000,14.979047901819285,31.993488,0.1,154.19444,1595025388441,,,,
Fix,GT,37.3684679000,-122.0649127000,15.095090982611879,31.95858,0.1,154.05602,1595025389441,,,,
Fix,GT,37.3682089000,-122.0647555000,15.230286645385604,31.910805,0.1,154.03217,1595025390441,,,,
Fix,GT,37.3679503000,-122.0645991000,15.439221531042904,31.787497,0.1,154.20146,1595025391441,,,,
Fix,GT,37.3676937000,-122.0644448000,15.717525504925447,31.374855,0.1,154.32254,1595025392441,,,,
Fix,GT,37.3674409000,-122.0642920000,15.981829067738829,30.935562,0.1,153.91393,1595025393441,,,,
Fix,GT,37.3671919000,-122.0641399000,16.25813367298997,30.552147,0.1,154.00632,1595025394441,,,,
Fix,GT,37.3669453000,-122.0639902000,16.547111205248825,30.278248,0.1,154.1512,1595025395441,,,,
Fix,GT,37.3667002000,-122.0638435000,16.715741457848253,30.022034,0.1,154.76663,1595025396441,,,,
Fix,GT,37.3664548000,-122.0637049000,16.895763814337442,29.73051,0.1,156.54799,1595025397441,,,,
Fix,GT,37.3662083000,-122.0635787000,17.16611170632723,29.420467,0.1,158.97662,1595025398441,,,,
Fix,GT,37.3659594000,-122.0634672000,17.42835006699397,29.316095,0.1,161.46336,1595025399441,,,,
Fix,GT,37.3657077000,-122.0633675000,17.696350843651544,29.305046,0.1,163.09122,1595025400441,,,,
Fix,GT,37.3654536000,-122.0632759000,17.987177035422633,29.408485,0.1,164.7448,1595025401441,,,,
Fix,GT,37.3651964000,-122.0631959000,18.27093770128704,29.367794,0.1,167.23758,1595025402441,,,,
Fix,GT,37.3649382000,-122.0631304000,18.539112325852216,29.133371,0.1,169.58885,1595025403441,,,,
Fix,GT,37.3646806000,-122.0630780000,18.81859035081834,28.79532,0.1,171.92686,1595025404441,,,,
Fix,GT,37.3644247000,-122.0630404000,19.090176916161454,28.435673,0.1,174.4376,1595025405441,,,,
Fix,GT,37.3641704000,-122.0630169000,19.349350974082085,28.164124,0.1,176.90825,1595025406441,,,,
Fix,GT,37.3639178000,-122.0630060000,19.582764160759325,27.949888,0.1,178.75502,1595025407441,,,,
Fix,GT,37.3636666000,-122.0630039000,19.91106720608417,27.855103,0.1,180.12573,1595025408441,,,,
Fix,GT,37.3634161000,-122.0630071000,20.28200271698944,27.755396,0.1,180.7413,1595025409441,,,,
Fix,GT,37.3631668000,-122.0630123000,20.553698341844438,27.579319,0.1,180.85966,1595025410441,,,,
Fix,GT,37.3629191000,-122.0630171000,20.812937572423834,27.405941,0.1,180.77022,1595025411441,,,,
Fix,GT,37.3626726000,-122.0630222000,21.05387264863765,27.333038,0.1,180.93182,1595025412441,,,,
Fix,GT,37.3624266000,-122.0630279000,21.30487338385501,27.286774,0.1,180.82777,1595025413441,,,,
Fix,GT,37.3621810000,-122.0630322000,21.566176808812088,27.23831,0.1,180.6491,1595025414441,,,,
Fix,GT,37.3619359000,-122.0630364000,21.80417656419229,27.166382,0.1,180.77919,1595025415441,,,,
Fix,GT,37.3616911000,-122.0630411000,22.047111816113784,27.187386,0.1,180.7952,1595025416441,,,,
Fix,GT,37.3614459000,-122.0630460000,22.265807275501174,27.2462,0.1,180.76674,1595025417441,,,,
Fix,GT,37.3612002000,-122.0630506000,22.445394654903794,27.30461,0.1,180.69437,1595025418441,,,,
Fix,GT,37.3609539000,-122.0630547000,22.641046905194685,27.380592,0.1,180.6377,1595025419441,,,,
Fix,GT,37.3607069000,-122.0630588000,22.810568272325327,27.457085,0.1,180.60579,1595025420441,,,,
Fix,GT,37.3604584000,-122.0630631000,22.979872648452783,27.74797,0.1,180.74077,1595025421441,,,,
Fix,GT,37.3602075000,-122.0630682000,23.20169962538432,27.922745,0.1,180.96431,1595025422441,,,,
Fix,GT,37.3599553000,-122.0630751000,23.430285524695364,28.055653,0.1,181.30396,1595025423441,,,,
Fix,GT,37.3597022000,-122.0630804000,23.65004657742861,28.112293,0.1,180.35109,1595025424441,,,,
Fix,GT,37.3594499000,-122.0630793000,23.81439415130353,27.834965,0.1,179.17892,1595025425441,,,,
Fix,GT,37.3592004000,-122.0630725000,23.977980905714958,27.597687,0.1,178.14934,1595025426441,,,,
Fix,GT,37.3589526000,-122.0630596000,24.1412207662803,27.421593,0.1,176.97318,1595025427441,,,,
Fix,GT,37.3587068000,-122.0630408000,24.309632905065598,27.256523,0.1,175.90343,1595025428441,,,,
Fix,GT,37.3584625000,-122.0630160000,24.467979953226802,27.149742,0.1,174.77893,1595025429441,,,,
Fix,GT,37.3582196000,-122.0629859000,24.637046488848966,27.014442,0.1,173.66628,1595025430441,,,,
Fix,GT,37.3579786000,-122.0629488000,24.785154340322833,26.908533,0.1,172.15147,1595025431441,,,,
Fix,GT,37.3577383000,-122.0629020000,24.939980807248048,27.145811,0.1,169.90155,1595025432441,,,,
Fix,GT,37.3574954000,-122.0628436000,25.076155447544465,27.784407,0.1,168.53549,1595025433441,,,,
Fix,GT,37.3572462000,-122.0627784000,25.227045508831623,28.723026,0.1,167.69571,1595025434441,,,,
Fix,GT,37.3569911000,-122.0627071000,25.37822029117183,29.223679,0.1,167.04314,1595025435441,,,,
Fix,GT,37.3567327000,-122.0626329000,25.54156840881808,29.611935,0.1,167.30347,1595025436441,,,,
Fix,GT,37.3564708000,-122.0625594000,25.778350627101645,29.947666,0.1,167.0537,1595025437441,,,,
Fix,GT,37.3562064000,-122.0624813000,26.129134279562095,30.356049,0.1,166.25906,1595025438441,,,,
Fix,GT,37.3559395000,-122.0623977000,26.602328591598052,30.688976,0.1,165.57353,1595025439441,,,,
Fix,GT,37.3556711000,-122.0623104000,27.215460181013555,30.818035,0.1,165.13264,1595025440441,,,,
Fix,GT,37.3554030000,-122.0622185000,27.966654368269587,30.874353,0.1,163.96558,1595025441441,,,,
Fix,GT,37.3551367000,-122.0621192000,28.834372320614193,30.764294,0.1,162.81866,1595025442441,,,,
Fix,GT,37.3548731000,-122.0620137000,29.775612179929738,30.712437,0.1,161.59023,1595025443441,,,,
Fix,GT,37.3546112000,-122.0619010000,30.690720139048267,30.751171,0.1,160.36313,1595025444441,,,,
Fix,GT,37.3543506000,-122.0617820000,31.5274802843237,30.824768,0.1,159.38129,1595025445441,,,,
Fix,GT,37.3540906000,-122.0616583000,32.31817879002301,30.934141,0.1,158.65852,1595025446441,,,,
Fix,GT,37.3538304000,-122.0615304000,33.05265566133767,31.09254,0.1,158.18364,1595025447441,,,,
Fix,GT,37.3535703000,-122.0613995000,33.83193820000997,31.079844,0.1,157.91194,1595025448441,,,,
Fix,GT,37.3533107000,-122.0612691000,34.462263436707076,30.952095,0.1,158.32227,1595025449441,,,,
Fix,GT,37.3530525000,-122.0611438000,34.94978444681681,30.513493,0.1,159.27876,1595025450441,,,,
Fix,GT,37.3527962000,-122.0610259000,35.332241442981854,30.103764,0.1,160.21106,1595025451441,,,,
Fix,GT,37.3525416000,-122.0609152000,35.59758849904949,29.739788,0.1,161.34108,1595025452441,,,,
Fix,GT,37.3522885000,-122.0608122000,35.89891673884199,29.374645,0.1,162.45227,1595025453441,,,,
Fix,GT,37.3520363000,-122.0607169000,35.901938393890305,29.074306,0.1,163.80113,1595025454441,,,,
Fix,GT,37.3517859000,-122.0606294000,35.80794043338244,28.63696,0.1,164.86989,1595025455441,,,,
Fix,GT,37.3515387000,-122.0605492000,35.65946102743328,28.056395,0.1,165.921,1595025456441,,,,
Fix,GT,37.3512951000,-122.0604761000,35.408698309391184,27.601873,0.1,166.97084,1595025457441,,,,
Fix,GT,37.3510530000,-122.0604095000,35.060156301190545,27.407951,0.1,168.0589,1595025458441,,,,
Fix,GT,37.3508117000,-122.0603487000,34.60902422201161,27.25364,0.1,169.07332,1595025459441,,,,
Fix,GT,37.3505708000,-122.0602936000,34.15067534638456,27.096363,0.1,170.10432,1595025460441,,,,
Fix,GT,37.3503308000,-122.0602444000,33.809873100256254,26.889465,0.1,171.10413,1595025461441,,,,
Fix,GT,37.3500925000,-122.0602010000,33.649480378774456,26.498962,0.1,172.16193,1595025462441,,,,
Fix,GT,37.3498599000,-122.0601642000,33.65685219680199,25.474878,0.1,173.23184,1595025463441,,,,
Fix,GT,37.3496371000,-122.0601339000,33.82828515249662,24.235641,0.1,174.13628,1595025464441,,,,
Fix,GT,37.3494233000,-122.0601090000,34.0887619961203,23.578617,0.1,175.07774,1595025465441,,,,
Fix,GT,37.3492133000,-122.0600893000,34.356178959616955,23.18301,0.1,176.11996,1595025466441,,,,
Fix,GT,37.3490064000,-122.0600743000,34.61952554622064,22.843117,0.1,176.99812,1595025467441,,,,
Fix,GT,37.3488019000,-122.0600629000,34.891764434701145,22.601181,0.1,177.64708,1595025468441,,,,
Fix,GT,37.3485991000,-122.0600539000,35.160112079733835,22.446327,0.1,178.07631,1595025469441,,,,
Fix,GT,37.3483983000,-122.0600469000,35.42393925382942,22.049068,0.1,178.44125,1595025470441,,,,
Fix,GT,37.3482040000,-122.0600412000,35.72576302498567,21.04849,0.1,178.80627,1595025471441,,,,
Fix,GT,37.3480199000,-122.0600387000,35.96493857781593,19.826435,0.1,179.67038,1595025472441,,,,
Fix,GT,37.3478496000,-122.0600386000,36.21522215917355,17.970968,0.1,179.97644,1595025473441,,,,
Fix,GT,37.3476910000,-122.0600390000,36.38187324968408,17.354752,0.1,180.1875,1595025474441,,,,
Fix,GT,37.3475359000,-122.0600408000,36.580461270434284,17.065418,0.1,180.47836,1595025475441,,,,
Fix,GT,37.3473833000,-122.0600426000,36.769873749230555,16.840992,0.1,180.3045,1595025476441,,,,
Fix,GT,37.3472316000,-122.0600432000,36.964874551067965,16.865105,0.1,179.9023,1595025477441,,,,
Fix,GT,37.3470783000,-122.0600423000,37.15622252597859,17.157001,0.1,179.4442,1595025478441,,,,
Fix,GT,37.3469223000,-122.0600403000,37.362872271392916,17.463118,0.1,179.27379,1595025479441,,,,
Fix,GT,37.3467642000,-122.0600389000,37.57646016431772,17.629408,0.1,179.58772,1595025480441,,,,
Fix,GT,37.3466036000,-122.0600383000,37.779460410341926,18.078613,0.1,179.70135,1595025481441,,,,
Fix,GT,37.3464381000,-122.0600376000,37.98411010774089,18.645443,0.1,179.62366,1595025482441,,,,
Fix,GT,37.3462674000,-122.0600366000,38.2137002137531,19.277636,0.1,179.57834,1595025483441,,,,
Fix,GT,37.3460906000,-122.0600357000,38.43869754876357,19.977253,0.1,179.75377,1595025484441,,,,
Fix,GT,37.3459078000,-122.0600353000,38.67734989607857,20.591873,0.1,179.78612,1595025485441,,,,
Fix,GT,37.3457192000,-122.0600346000,38.91669818909554,21.22288,0.1,179.67606,1595025486441,,,,
Fix,GT,37.3455253000,-122.0600336000,39.16052501882018,21.830536,0.1,179.60739,1595025487441,,,,
Fix,GT,37.3453261000,-122.0600327000,39.41817838445195,22.343746,0.1,179.72899,1595025488441,,,,
Fix,GT,37.3451224000,-122.0600321000,39.6873504619781,22.860004,0.1,179.71063,1595025489441,,,,
Fix,GT,37.3449151000,-122.0600313000,39.9483510011255,23.173656,0.1,179.7431,1595025490441,,,,
Fix,GT,37.3447049000,-122.0600308000,40.21000561358562,23.412344,0.1,179.73634,1595025491441,,,,
Fix,GT,37.3444953000,-122.0600298000,40.437285278430295,22.91662,0.1,179.59909,1595025492441,,,,
Fix,GT,37.3442938000,-122.0600280000,40.61322120139903,21.89169,0.1,179.45709,1595025493441,,,,
Fix,GT,37.3440993000,-122.0600261000,40.74915603210877,21.304146,0.1,179.39034,1595025494441,,,,
Fix,GT,37.3439089000,-122.0600239000,40.83391835682767,20.975275,0.1,179.2753,1595025495441,,,,
Fix,GT,37.3437203000,-122.0600211000,40.907265054097024,20.95554,0.1,179.09802,1595025496441,,,,
Fix,GT,37.3435304000,-122.0600173000,40.97767757059228,21.237862,0.1,178.82817,1595025497441,,,,
Fix,GT,37.3433371000,-122.0600124000,41.04709221246958,21.67884,0.1,178.70203,1595025498441,,,,
Fix,GT,37.3431379000,-122.0600078000,41.10809044865482,22.723799,0.1,178.90749,1595025499441,,,,
Fix,GT,37.3429273000,-122.0600039000,41.18226557519495,24.038017,0.1,179.17163,1595025500441,,,,
Fix,GT,37.3427047000,-122.0600011000,41.26509072420117,25.385832,0.1,179.43352,1595025501441,,,,
Fix,GT,37.3424714000,-122.0599997000,41.35008981117721,26.256786,0.1,179.77368,1595025502441,,,,
Fix,GT,37.3422337000,-122.0600000000,41.442329458812765,26.441158,0.1,180.09229,1595025503441,,,,
Fix,GT,37.3419965000,-122.0600007000,41.51774304747687,26.19585,0.1,179.89427,1595025504441,,,,
Fix,GT,37.3417609000,-122.0600004000,41.60350480972852,26.208916,0.1,179.86479,1595025505441,,,,
Fix,GT,37.3415233000,-122.0600003000,41.691915405617806,26.508938,0.1,179.76414,1595025506441,,,,
Fix,GT,37.3412836000,-122.0599996000,41.77950225935854,26.680454,0.1,179.78394,1595025507441,,,,
Fix,GT,37.3410429000,-122.0599996000,41.86591644325381,26.738111,0.1,179.99255,1595025508441,,,,
Fix,GT,37.3408017000,-122.0600021000,41.94450567701085,26.818628,0.1,180.84225,1595025509441,,,,
Fix,GT,37.3405593000,-122.0600090000,42.01791687908553,27.013174,0.1,181.44644,1595025510441,,,,
Fix,GT,37.3403149000,-122.0600177000,42.09074462403987,27.236494,0.1,181.27667,1595025511441,,,,
Fix,GT,37.3400692000,-122.0600227000,42.16367745082448,27.278652,0.1,180.44374,1595025512441,,,,
Fix,GT,37.3398237000,-122.0600263000,42.26180780956929,27.218493,0.1,180.6137,1595025513441,,,,
Fix,GT,37.3395790000,-122.0600286000,42.5152418205314,27.097988,0.1,180.11075,1595025514441,,,,
Fix,GT,37.3393353000,-122.0600277000,42.80311052586512,26.979603,0.1,179.61127,1595025515441,,,,
Fix,GT,37.3390927000,-122.0600245000,42.9865685591011,26.890686,0.1,179.20078,1595025516441,,,,
Fix,GT,37.3388503000,-122.0600186000,43.09815749189249,26.924618,0.1,178.47388,1595025517441,,,,
Fix,GT,37.3386078000,-122.0600073000,43.223917915323796,26.932951,0.1,177.21164,1595025518441,,,,
Fix,GT,37.3383656000,-122.0599892000,43.3456337124162,26.91672,0.1,175.81476,1595025519441,,,,
Fix,GT,37.3381241000,-122.0599630000,43.48498123985701,26.883812,0.1,174.32007,1595025520441,,,,
Fix,GT,37.3378837000,-122.0599283000,43.6278090150081,26.809841,0.1,172.21413,1595025521441,,,,
Fix,GT,37.3376462000,-122.0598802000,43.89113317002261,26.540085,0.1,169.46231,1595025522441,,,,
Fix,GT,37.3374135000,-122.0598207000,44.24111163884845,26.166378,0.1,167.31142,1595025523441,,,,
Fix,GT,37.3371851000,-122.0597534000,44.667612269858864,25.940928,0.1,166.23491,1595025524441,,,,
Fix,GT,37.3369589000,-122.0596841000,45.19787438741628,25.714355,0.1,166.07634,1595025525441,,,,
Fix,GT,37.3367354000,-122.0596160000,45.89887464097296,25.33284,0.1,166.3129,1595025526441,,,,
Fix,GT,37.3365160000,-122.0595487000,46.64045879177047,24.795963,0.1,165.70383,1595025527441,,,,
Fix,GT,37.3363032000,-122.0594807000,47.29245923105759,23.854471,0.1,165.70323,1595025528441,,,,
Fix,GT,37.3360986000,-122.0594170000,48.095309698304845,23.041203,0.1,166.2893,1595025529441,,,,
Fix,GT,37.3358973000,-122.0593605000,48.91117949409545,22.892979,0.1,167.92221,1595025530441,,,,
Fix,GT,37.3356942000,-122.0593083000,49.7036589492584,23.125668,0.1,168.4495,1595025531441,,,,
Fix,GT,37.3354895000,-122.0592574000,50.48272219907824,23.173847,0.1,168.92902,1595025532441,,,,
Fix,GT,37.3352842000,-122.0592089000,51.265766314627854,23.217793,0.1,169.58623,1595025533441,,,,
Fix,GT,37.3350779000,-122.0591648000,52.05854954088727,23.201323,0.1,170.70424,1595025534441,,,,
Fix,GT,37.3348724000,-122.0591248000,52.824831371319306,22.917295,0.1,171.2482,1595025535441,,,,
Fix,GT,37.3346713000,-122.0590873000,53.59454962461223,22.119513,0.1,171.49968,1595025536441,,,,
Fix,GT,37.3344792000,-122.0590519000,54.20578585629278,20.921417,0.1,171.33812,1595025537441,,,,
Fix,GT,37.3342987000,-122.0590155000,54.61358999519223,19.602875,0.1,170.10788,1595025538441,,,,
Fix,GT,37.3341306000,-122.0589780000,54.78350362942069,18.518517,0.1,169.70306,1595025539441,,,,
Fix,GT,37.3339692000,-122.0589450000,54.80348042095716,17.90159,0.1,171.77774,1595025540441,,,,
Fix,GT,37.3338097000,-122.0589294000,54.63376289739335,17.68428,0.1,178.87253,1595025541441,,,,
Fix,GT,37.3336518000,-122.0589455000,54.379286977149036,17.672071,0.1,189.18411,1595025542441,,,,
Fix,GT,37.3334983000,-122.0590005000,54.01237236556949,17.92868,0.1,201.21898,1595025543441,,,,
Fix,GT,37.3333546000,-122.0590969000,53.618307613460615,18.416162,0.1,213.59346,1595025544441,,,,
Fix,GT,37.3332275000,-122.0592312000,53.227741525021884,18.51676,0.1,225.01581,1595025545441,,,,
Fix,GT,37.3331220000,-122.0593938000,52.89641581720025,18.771347,0.1,235.21777,1595025546441,,,,
Fix,GT,37.3330400000,-122.0595804000,52.82074312734744,19.179749,0.1,246.08284,1595025547441,,,,
Fix,GT,37.3329845000,-122.0597892000,52.82730870106775,19.958183,0.1,255.20834,1595025548441,,,,
Fix,GT,37.3329484000,-122.0600138000,52.917938582014244,20.807808,0.1,260.67825,1595025549441,,,,
Fix,GT,37.3329277000,-122.0602525000,53.10304839481637,21.747711,0.1,266.46396,1595025550441,,,,
Fix,GT,37.3329241000,-122.0605022000,53.25404621839334,22.576302,0.1,270.7705,1595025551441,,,,
Fix,GT,37.3329367000,-122.0607609000,53.59294044470994,23.368916,0.1,275.938,1595025552441,,,,
Fix,GT,37.3329688000,-122.0610254000,54.190898555163585,24.076736,0.1,281.48972,1595025553441,,,,
